experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true,chosen
anchor,dgp3,1200,10,500,5,17,RF,1.746353310241661,0.044527190672092404,
anchor,dgp3,1200,10,500,5,17,tree,1.7489192844483135,0.043706339014742045,
anchor,dgp3,1200,10,500,5,17,depth 1,1.7455001091032731,0.038535179961045885,
anchor,dgp3,1200,10,500,5,17,depth 2,1.745073461923995,0.03653226227865516,
anchor,dgp3,1200,10,500,5,17,depth 3,1.7434573415769687,0.03552155779511905,
anchor,dgp3,1200,10,500,5,17,selected,1.7434573415769687,0.03552155779511905,depth 3
anchor,dgp3,1200,10,500,5,17,oracle depth,,0.03552155779511905,
anchor,dgp3,1200,10,500,5,18,RF,0.9894007031133089,0.02994371715059778,
anchor,dgp3,1200,10,500,5,18,tree,0.9852321478254541,0.03125029985000297,
anchor,dgp3,1200,10,500,5,18,depth 1,0.9830110646410473,0.027378896074412542,
anchor,dgp3,1200,10,500,5,18,depth 2,0.9827477313445403,0.02587440321485503,
anchor,dgp3,1200,10,500,5,18,depth 3,0.9833981742399136,0.025289125712136803,
anchor,dgp3,1200,10,500,5,18,selected,0.9833981742399136,0.025289125712136803,depth 3
anchor,dgp3,1200,10,500,5,18,oracle depth,,0.025289125712136803,
anchor,dgp3,1200,10,500,5,19,RF,0.857896507246999,0.03965393863700659,
anchor,dgp3,1200,10,500,5,19,tree,0.8686571075360532,0.05162909995111568,
anchor,dgp3,1200,10,500,5,19,depth 1,0.8632332076809399,0.04339883250343073,
anchor,dgp3,1200,10,500,5,19,depth 2,0.8620862748264029,0.040544529567188195,
anchor,dgp3,1200,10,500,5,19,depth 3,0.8605098882302221,0.03878005370355567,
anchor,dgp3,1200,10,500,5,19,selected,0.8605098882302221,0.03878005370355567,depth 3
anchor,dgp3,1200,10,500,5,19,oracle depth,,0.03878005370355567,
